halfYear,isHoliday,partOfDay,weatherA,weatherB,SA2_Name,SA3_Name,trafficCount,population,crashesCount
2018H1,0,Day,Fine,Null,Mount Roskill North East,Mount Roskill,4994206.6408839775,1533750.0,6
2018H1,0,Day,Fine,Null,Mount Roskill South,Mount Roskill,4994206.6408839775,1533750.0,1
2018H1,0,Day,Fine,Null,Mount Roskill South East,Mount Roskill,4994206.6408839775,1533750.0,1
2018H1,0,Day,Fine,Null,Mount Roskill West,Lynfield ,4994206.6408839775,1533750.0,6
2018H1,0,Day,Fine,Null,Mount Roskill White Swan,Mount Roskill,4994206.6408839775,1533750.0,2
2018H1,0,Day,Fine,Null,Mount St John,Epsom ,4994206.6408839775,1533750.0,10
2018H1,0,Day,Fine,Null,Mount Wellington Central,Mount Wellington,4994206.6408839775,1533750.0,5
2018H1,0,Day,Fine,Null,Mount Wellington East,Mount Wellington,4994206.6408839775,1533750.0,6
2018H1,0,Day,Fine,Null,Mount Wellington Ferndale,Mount Wellington,4994206.6408839775,1533750.0,1
2018H1,0,Day,Fine,Null,Mount Wellington Hamlin,Mount Wellington,4994206.6408839775,1533750.0,8
2018H1,0,Day,Fine,Null,Mount Wellington Industrial,Mount Wellington,4994206.6408839775,1533750.0,32
2018H1,0,Day,Fine,Null,Mount Wellington North East,Mount Wellington,4994206.6408839775,1533750.0,4
2018H1,0,Day,Fine,Null,Mount Wellington North West,Mount Wellington,4994206.6408839775,1533750.0,6
2018H1,0,Day,Fine,Null,Mount Wellington South East,Mount Wellington,4994206.6408839775,1533750.0,2
2018H1,0,Day,Fine,Null,Mount Wellington South West,Mount Wellington,4994206.6408839775,1533750.0,10
2018H1,0,Day,Fine,Null,Mount Wellington West,Mount Wellington,4994206.6408839775,1533750.0,15
2018H1,0,Day,Fine,Null,Murrays Bay East,Murrays Bay,4994206.6408839775,1533750.0,1
2018H1,0,Day,Fine,Null,Murrays Bay West,Murrays Bay,4994206.6408839775,1533750.0,2
2018H1,0,Day,Fine,Null,Narrow Neck,Narrow Neck,4994206.6408839775,1533750.0,1
2018H1,0,Day,Fine,Null,New Lynn Central,New Lynn ,4994206.6408839775,1533750.0,14
2018H1,0,Day,Fine,Null,New Lynn Central South,New Lynn ,4994206.6408839775,1533750.0,1
2018H1,0,Day,Fine,Null,New Lynn North,New Lynn ,4994206.6408839775,1533750.0,2
2018H1,0,Day,Fine,Null,New Lynn North West,New Lynn ,4994206.6408839775,1533750.0,7
2018H1,0,Day,Fine,Null,New Lynn Seabrook,New Lynn ,4994206.6408839775,1533750.0,2
2018H1,0,Day,Fine,Null,New Lynn South East,New Lynn ,4994206.6408839775,1533750.0,2
2018H1,0,Day,Fine,Null,New Windsor East,New Windsor ,4994206.6408839775,1533750.0,5
2018H1,0,Day,Fine,Null,New Windsor North,New Windsor ,4994206.6408839775,1533750.0,2
2018H1,0,Day,Fine,Null,New Windsor South,New Windsor ,4994206.6408839775,1533750.0,1
2018H1,0,Day,Fine,Null,Newmarket,Newmarket,4994206.6408839775,1533750.0,18
2018H1,0,Day,Fine,Null,Newmarket Park,Remuera,4994206.6408839775,1533750.0,3
2018H1,0,Day,Fine,Null,North Harbour,North Harbour/Rosedale,4994206.6408839775,1533750.0,3
2018H1,0,Day,Fine,Null,Northcote Central (Auckland),Northcote (Auckland),4994206.6408839775,1533750.0,7
2018H1,0,Day,Fine,Null,Northcote Point (Auckland),Northcote Point (Auckland),4994206.6408839775,1533750.0,19
2018H1,0,Day,Fine,Null,Northcote South (Auckland),Northcote (Auckland),4994206.6408839775,1533750.0,8
2018H1,0,Day,Fine,Null,Northcote Tuff Crater,Northcote (Auckland),4994206.6408839775,1533750.0,8
2018H1,0,Day,Fine,Null,Northcross,Northcross,4994206.6408839775,1533750.0,2
2018H1,0,Day,Fine,Null,Northpark North,Northpark,4994206.6408839775,1533750.0,4
2018H1,0,Day,Fine,Null,Northpark South,Northpark,4994206.6408839775,1533750.0,1
2018H1,0,Day,Fine,Null,Okura Bush,Hibiscus and Bays Rural,4994206.6408839775,1533750.0,4
2018H1,0,Day,Fine,Null,One Tree Hill Amaru,One Tree Hill,4994206.6408839775,1533750.0,3
2018H1,0,Day,Fine,Null,One Tree Hill Oranga,One Tree Hill,4994206.6408839775,1533750.0,2
2018H1,0,Day,Fine,Null,Onehunga Central,Onehunga,4994206.6408839775,1533750.0,11
2018H1,0,Day,Fine,Null,Onehunga North,Onehunga,4994206.6408839775,1533750.0,5
2018H1,0,Day,Fine,Null,Onehunga West,Onehunga,4994206.6408839775,1533750.0,5
2018H1,0,Day,Fine,Null,Onehunga-Te Papapa Industrial,Onehunga,4994206.6408839775,1533750.0,25
2018H1,0,Day,Fine,Null,Opaheke,Opaheke,4994206.6408839775,1533750.0,2
2018H1,0,Day,Fine,Null,Orakei East,Orakei,4994206.6408839775,1533750.0,4
2018H1,0,Day,Fine,Null,Orakei West,Orakei,4994206.6408839775,1533750.0,9
2018H1,0,Day,Fine,Null,Oranga,Onehunga,4994206.6408839775,1533750.0,4
2018H1,0,Day,Fine,Null,Oratia,Waitakere East,4994206.6408839775,1533750.0,1
2018H1,0,Day,Fine,Null,Orewa Central,Orewa,4994206.6408839775,1533750.0,4
2018H1,0,Day,Fine,Null,Orewa South,Orewa,4994206.6408839775,1533750.0,2
2018H1,0,Day,Fine,Null,Ormiston North,Flat Bush,4994206.6408839775,1533750.0,17
2018H1,0,Day,Fine,Null,Otahuhu Central,Otahuhu,4994206.6408839775,1533750.0,20
2018H1,0,Day,Fine,Null,Otahuhu East,Otahuhu,4994206.6408839775,1533750.0,4
2018H1,0,Day,Fine,Null,Otahuhu Industrial,Otahuhu,4994206.6408839775,1533750.0,6
2018H1,0,Day,Fine,Null,Otahuhu North East,Otahuhu,4994206.6408839775,1533750.0,5
2018H1,0,Day,Fine,Null,Otahuhu North West,Otahuhu,4994206.6408839775,1533750.0,4
2018H1,0,Day,Fine,Null,Otahuhu South,Otahuhu,4994206.6408839775,1533750.0,14
2018H1,0,Day,Fine,Null,Otahuhu South West,Otahuhu,4994206.6408839775,1533750.0,9
2018H1,0,Day,Fine,Null,Otara Central,Otara,4994206.6408839775,1533750.0,9
2018H1,0,Day,Fine,Null,Otara East,Otara,4994206.6408839775,1533750.0,3
2018H1,0,Day,Fine,Null,Otara South,Otara,4994206.6408839775,1533750.0,2
2018H1,0,Day,Fine,Null,Otara South West,Otara,4994206.6408839775,1533750.0,8
2018H1,0,Day,Fine,Null,Otara West,Otara,4994206.6408839775,1533750.0,20
2018H1,0,Day,Fine,Null,Oteha East,Oteha ,4994206.6408839775,1533750.0,6
2018H1,0,Day,Fine,Null,Oteha West,Oteha ,4994206.6408839775,1533750.0,9
2018H1,0,Day,Fine,Null,Owairaka West,Mount Albert,4994206.6408839775,1533750.0,6
2018H1,0,Day,Fine,Null,Pahurehure,Pahurehure,4994206.6408839775,1533750.0,18
2018H1,0,Day,Fine,Null,Pakuranga Central,Pakuranga,4994206.6408839775,1533750.0,5
2018H1,0,Day,Fine,Null,Pakuranga Heights East,Pakuranga Heights ,4994206.6408839775,1533750.0,4
2018H1,0,Day,Fine,Null,Pakuranga Heights North West,Pakuranga Heights ,4994206.6408839775,1533750.0,1
2018H1,0,Day,Fine,Null,Pakuranga Heights South West,Pakuranga Heights ,4994206.6408839775,1533750.0,5
2018H1,0,Day,Fine,Null,Pakuranga North,Pakuranga,4994206.6408839775,1533750.0,10
2018H1,0,Day,Fine,Null,Pakuranga West,Pakuranga,4994206.6408839775,1533750.0,8
2018H1,0,Day,Fine,Null,Panmure East,Panmure,4994206.6408839775,1533750.0,6
2018H1,0,Day,Fine,Null,Panmure Glen Innes Industrial,Saint Johns,4994206.6408839775,1533750.0,12
2018H1,0,Day,Fine,Null,Panmure West,Panmure,4994206.6408839775,1533750.0,11
2018H1,0,Day,Fine,Null,Papakura Central,Papakura,4994206.6408839775,1533750.0,21
2018H1,0,Day,Fine,Null,Papakura East,Papakura,4994206.6408839775,1533750.0,1
2018H1,0,Day,Fine,Null,Papakura Eastburn,Papakura,4994206.6408839775,1533750.0,6
2018H1,0,Day,Fine,Null,Papakura Kelvin,Papakura,4994206.6408839775,1533750.0,5
2018H1,0,Day,Fine,Null,Papakura Massey Park,Papakura,4994206.6408839775,1533750.0,5
2018H1,0,Day,Fine,Null,Papakura North,Papakura,4994206.6408839775,1533750.0,2
2018H1,0,Day,Fine,Null,Papakura North East,Papakura,4994206.6408839775,1533750.0,4
2018H1,0,Day,Fine,Null,Papakura West,Papakura,4994206.6408839775,1533750.0,5
2018H1,0,Day,Fine,Null,Papatoetoe Central East,Papatoetoe,4994206.6408839775,1533750.0,20
2018H1,0,Day,Fine,Null,Papatoetoe Central West,Papatoetoe,4994206.6408839775,1533750.0,8
2018H1,0,Day,Fine,Null,Papatoetoe East,Papatoetoe,4994206.6408839775,1533750.0,2
2018H1,0,Day,Fine,Null,Papatoetoe North East,Papatoetoe,4994206.6408839775,1533750.0,2
2018H1,0,Day,Fine,Null,Papatoetoe North West,Papatoetoe,4994206.6408839775,1533750.0,5
2018H1,0,Day,Fine,Null,Papatoetoe South,Papatoetoe,4994206.6408839775,1533750.0,9
2018H1,0,Day,Fine,Null,Papatoetoe South West,Papatoetoe,4994206.6408839775,1533750.0,6
2018H1,0,Day,Fine,Null,Papatoetoe West,Papatoetoe,4994206.6408839775,1533750.0,6
2018H1,0,Day,Fine,Null,Paremoremo East,Paremoremo,4994206.6408839775,1533750.0,2
2018H1,0,Day,Fine,Null,Paremoremo West,Paremoremo,4994206.6408839775,1533750.0,1
2018H1,0,Day,Fine,Null,Parnell East,Parnell,4994206.6408839775,1533750.0,5
2018H1,0,Day,Fine,Null,Parnell West,Parnell,4994206.6408839775,1533750.0,14
2018H1,0,Day,Fine,Null,Patumahoe Rural,Patumahoe,4994206.6408839775,1533750.0,2
2018H1,0,Day,Fine,Null,Penrose,Penrose,4994206.6408839775,1533750.0,20
2018H1,0,Day,Fine,Null,Piha,Waitakere West,4994206.6408839775,1533750.0,1
2018H1,0,Day,Fine,Null,Pinehill North,Pinehill,4994206.6408839775,1533750.0,4
2018H1,0,Day,Fine,Null,Pinehill South,Pinehill,4994206.6408839775,1533750.0,20
2018H1,0,Day,Fine,Null,Point Chevalier East,Point Chevalier,4994206.6408839775,1533750.0,5
2018H1,0,Day,Fine,Null,Point Chevalier West,Point Chevalier,4994206.6408839775,1533750.0,18
2018H1,0,Day,Fine,Null,Point England North,Point England,4994206.6408839775,1533750.0,4
2018H1,0,Day,Fine,Null,Point England South,Point England,4994206.6408839775,1533750.0,1
2018H1,0,Day,Fine,Null,Point View,East Tamaki Heights,4994206.6408839775,1533750.0,1
2018H1,0,Day,Fine,Null,Ponsonby East,Ponsonby,4994206.6408839775,1533750.0,6
2018H1,0,Day,Fine,Null,Ponsonby West,Ponsonby,4994206.6408839775,1533750.0,5
2018H1,0,Day,Fine,Null,Puhinui East,Manukau,4994206.6408839775,1533750.0,6
2018H1,0,Day,Fine,Null,Puhinui North,Papatoetoe,4994206.6408839775,1533750.0,5
2018H1,0,Day,Fine,Null,Puhinui South,Papatoetoe,4994206.6408839775,1533750.0,3
2018H1,0,Day,Fine,Null,Puhoi Valley,Rodney East,4994206.6408839775,1533750.0,13
2018H1,0,Day,Fine,Null,Pukekohe Central,Pukekohe Centre,4994206.6408839775,1533750.0,6
2018H1,0,Day,Fine,Null,Pukekohe North,Pukekohe North West,4994206.6408839775,1533750.0,6
2018H1,0,Day,Fine,Null,Pukekohe North West,Pukekohe North West,4994206.6408839775,1533750.0,2
2018H1,0,Day,Fine,Null,Pukekohe West,Pukekohe West,4994206.6408839775,1533750.0,1
2018H1,0,Day,Fine,Null,Puni,Patumahoe,4994206.6408839775,1533750.0,8
2018H1,0,Day,Fine,Null,Quay Street-Customs Street,Auckland City Centre,4994206.6408839775,1533750.0,16
2018H1,0,Day,Fine,Null,Queen Street,Auckland City Centre,4994206.6408839775,1533750.0,8
2018H1,0,Day,Fine,Null,Queen Street South West,Auckland City Centre,4994206.6408839775,1533750.0,12
2018H1,0,Day,Fine,Null,Ramarama,Franklin Central,4994206.6408839775,1533750.0,7
2018H1,0,Day,Fine,Null,Randwick Park East,Randwick Park,4994206.6408839775,1533750.0,5
2018H1,0,Day,Fine,Null,Randwick Park West,Randwick Park,4994206.6408839775,1533750.0,4
2018H1,0,Day,Fine,Null,Ranui Domain,Ranui (Auckland),4994206.6408839775,1533750.0,5
2018H1,0,Day,Fine,Null,Ranui North,Ranui (Auckland),4994206.6408839775,1533750.0,6
2018H1,0,Day,Fine,Null,Ranui South East,Ranui (Auckland),4994206.6408839775,1533750.0,1
2018H1,0,Day,Fine,Null,Ranui South West,Ranui (Auckland),4994206.6408839775,1533750.0,1
2018H1,0,Day,Fine,Null,Red Beach East,Red Beach,4994206.6408839775,1533750.0,5
2018H1,0,Day,Fine,Null,Red Beach West,Red Beach,4994206.6408839775,1533750.0,1
2018H1,0,Day,Fine,Null,Red Hill,Red Hill,4994206.6408839775,1533750.0,2
2018H1,0,Day,Fine,Null,Redcastle,East Tamaki,4994206.6408839775,1533750.0,6
2018H1,0,Day,Fine,Null,Remuera Abbotts Park,Remuera,4994206.6408839775,1533750.0,7
2018H1,0,Day,Fine,Null,Remuera East,Remuera,4994206.6408839775,1533750.0,1
2018H1,0,Day,Fine,Null,Remuera North,Remuera,4994206.6408839775,1533750.0,6
2018H1,0,Day,Fine,Null,Remuera South,Remuera,4994206.6408839775,1533750.0,37
2018H1,0,Day,Fine,Null,Remuera Waiata,Remuera,4994206.6408839775,1533750.0,3
2018H1,0,Day,Fine,Null,Remuera Waiatarua,Remuera,4994206.6408839775,1533750.0,3
2018H1,0,Day,Fine,Null,Remuera Waitaramoa,Remuera,4994206.6408839775,1533750.0,3
2018H1,0,Day,Fine,Null,Remuera West,Remuera,4994206.6408839775,1533750.0,2
2018H1,0,Day,Fine,Null,Riverhead,Coatesville-Riverhead,4994206.6408839775,1533750.0,3
2018H1,0,Day,Fine,Null,Riverhead Forest,Coatesville-Riverhead,4994206.6408839775,1533750.0,1
2018H1,0,Day,Fine,Null,Rongomai East,Otara,4994206.6408839775,1533750.0,1
2018H1,0,Day,Fine,Null,Rongomai West,Otara,4994206.6408839775,1533750.0,10
2018H1,0,Day,Fine,Null,Rooseville Park,Pukekohe North East,4994206.6408839775,1533750.0,2
2018H1,0,Day,Fine,Null,Rosa Birch Park,Pukekohe West,4994206.6408839775,1533750.0,4
2018H1,0,Day,Fine,Null,Rosebank Peninsula,Avondale (Auckland),4994206.6408839775,1533750.0,16
2018H1,0,Day,Fine,Null,Rosehill,Rosehill,4994206.6408839775,1533750.0,15
2018H1,0,Day,Fine,Null,Rothesay Bay,Rothesay Bay,4994206.6408839775,1533750.0,3
2018H1,0,Day,Fine,Null,Rowandale East,Manurewa,4994206.6408839775,1533750.0,2
2018H1,0,Day,Fine,Null,Rowandale West,Manurewa,4994206.6408839775,1533750.0,9
2018H1,0,Day,Fine,Null,Royal Heights North,Massey,4994206.6408839775,1533750.0,4
2018H1,0,Day,Fine,Null,Royal Oak East (Auckland),Royal Oak (Auckland),4994206.6408839775,1533750.0,10
2018H1,0,Day,Fine,Null,Royal Oak West (Auckland),Royal Oak (Auckland),4994206.6408839775,1533750.0,5
2018H1,0,Day,Fine,Null,Runciman,Franklin Central,4994206.6408839775,1533750.0,4
2018H1,0,Day,Fine,Null,Saint Heliers North,Saint Heliers ,4994206.6408839775,1533750.0,5
2018H1,0,Day,Fine,Null,Saint Heliers South,Saint Heliers ,4994206.6408839775,1533750.0,5
2018H1,0,Day,Fine,Null,Saint Heliers West,Saint Heliers ,4994206.6408839775,1533750.0,2
2018H1,0,Day,Fine,Null,Saint Johns East,Saint Johns,4994206.6408839775,1533750.0,2
2018H1,0,Day,Fine,Null,Saint Johns West,Saint Johns,4994206.6408839775,1533750.0,3
2018H1,0,Day,Fine,Null,Saint Marys Bay,Saint Marys Bay,4994206.6408839775,1533750.0,17
2018H1,0,Day,Fine,Null,Sandringham Central,Sandringham ,4994206.6408839775,1533750.0,3
2018H1,0,Day,Fine,Null,Sandringham East,Sandringham ,4994206.6408839775,1533750.0,5
2018H1,0,Day,Fine,Null,Sandringham North,Sandringham ,4994206.6408839775,1533750.0,3
2018H1,0,Day,Fine,Null,Sandringham West,Sandringham ,4994206.6408839775,1533750.0,3
2018H1,0,Day,Fine,Null,Sandspit,Mahurangi Peninsula,4994206.6408839775,1533750.0,2
2018H1,0,Day,Fine,Null,Savonna,Flat Bush,4994206.6408839775,1533750.0,1
2018H1,0,Day,Fine,Null,Schnapper Rock,Schnapper Rock,4994206.6408839775,1533750.0,2
2018H1,0,Day,Fine,Null,Shelly Park,Shelly Park,4994206.6408839775,1533750.0,1
2018H1,0,Day,Fine,Null,Shortland Street,Auckland City Centre,4994206.6408839775,1533750.0,2
2018H1,0,Day,Fine,Null,Silverdale Central (Auckland),Silverdale (Auckland),4994206.6408839775,1533750.0,5
2018H1,0,Day,Fine,Null,Silverdale South (Auckland),Hibiscus and Bays Rural,4994206.6408839775,1533750.0,3
2018H1,0,Day,Fine,Null,Snells Beach,Mahurangi Peninsula,4994206.6408839775,1533750.0,2
2018H1,0,Day,Fine,Null,Somerville,Somerville,4994206.6408839775,1533750.0,3
2018H1,0,Day,Fine,Null,South Head,Rodney West,4994206.6408839775,1533750.0,6
2018H1,0,Day,Fine,Null,St Lukes,Mount Albert,4994206.6408839775,1533750.0,5
2018H1,0,Day,Fine,Null,Stanley Point,Stanley Point,4994206.6408839775,1533750.0,1
2018H1,0,Day,Fine,Null,Stanmore Bay East,Stanmore Bay,4994206.6408839775,1533750.0,3
2018H1,0,Day,Fine,Null,Stanmore Bay West,Stanmore Bay,4994206.6408839775,1533750.0,1
2018H1,0,Day,Fine,Null,Stonefields West,Stonefields,4994206.6408839775,1533750.0,1
2018H1,0,Day,Fine,Null,Summerland North,Henderson,4994206.6408839775,1533750.0,1
2018H1,0,Day,Fine,Null,Summerland South,Henderson,4994206.6408839775,1533750.0,1
2018H1,0,Day,Fine,Null,Sunkist Bay,Beachlands,4994206.6408839775,1533750.0,2
2018H1,0,Day,Fine,Null,Sunnyhills East,Sunnyhills,4994206.6408839775,1533750.0,7
2018H1,0,Day,Fine,Null,Sunnyhills West,Sunnyhills,4994206.6408839775,1533750.0,1
2018H1,0,Day,Fine,Null,Sunnynook North,Sunnynook ,4994206.6408839775,1533750.0,5
2018H1,0,Day,Fine,Null,Sunnynook South,Sunnynook ,4994206.6408839775,1533750.0,16
2018H1,0,Day,Fine,Null,Sunnyvale West-Parrs Park,Sunnyvale,4994206.6408839775,1533750.0,2
2018H1,0,Day,Fine,Null,Sutton Park,Mangere East,4994206.6408839775,1533750.0,2
2018H1,0,Day,Fine,Null,Swanson Rural,Waitakere East,4994206.6408839775,1533750.0,6
2018H1,0,Day,Fine,Null,Sylvia Park,Mount Wellington,4994206.6408839775,1533750.0,20
2018H1,0,Day,Fine,Null,Symonds Street East,Auckland City Centre,4994206.6408839775,1533750.0,1
2018H1,0,Day,Fine,Null,Symonds Street North West,Auckland City Centre,4994206.6408839775,1533750.0,3
2018H1,0,Day,Fine,Null,Symonds Street West,Auckland City Centre,4994206.6408839775,1533750.0,8
2018H1,0,Day,Fine,Null,Takanini Central,Takanini ,4994206.6408839775,1533750.0,6
2018H1,0,Day,Fine,Null,Takanini East,Takanini ,4994206.6408839775,1533750.0,1
2018H1,0,Day,Fine,Null,Takanini Industrial,Takanini ,4994206.6408839775,1533750.0,18
2018H1,0,Day,Fine,Null,Takanini McLennan,Papakura,4994206.6408839775,1533750.0,1
2018H1,0,Day,Fine,Null,Takanini North,Takanini ,4994206.6408839775,1533750.0,16
2018H1,0,Day,Fine,Null,Takanini South,Takanini ,4994206.6408839775,1533750.0,2
2018H1,0,Day,Fine,Null,Takanini West,Takanini ,4994206.6408839775,1533750.0,5
2018H1,0,Day,Fine,Null,Takapuna Central,Takapuna,4994206.6408839775,1533750.0,7
2018H1,0,Day,Fine,Null,Takapuna South,Takapuna,4994206.6408839775,1533750.0,2
2018H1,0,Day,Fine,Null,Takapuna West,Takapuna,4994206.6408839775,1533750.0,26
2018H1,0,Day,Fine,Null,Tamakae,Waiuku,4994206.6408839775,1533750.0,3
2018H1,0,Day,Fine,Null,Tamaki East,Panmure,4994206.6408839775,1533750.0,1
2018H1,0,Day,Fine,Null,Tamaki West,Panmure,4994206.6408839775,1533750.0,1
2018H1,0,Day,Fine,Null,Taupaki,Taupaki,4994206.6408839775,1533750.0,1
2018H1,0,Day,Fine,Null,Te Atatu Peninsula Central,Te Atatu Peninsula,4994206.6408839775,1533750.0,1
2018H1,0,Day,Fine,Null,Te Atatu Peninsula East,Te Atatu Peninsula,4994206.6408839775,1533750.0,3
2018H1,0,Day,Fine,Null,Te Atatu Peninsula North West,Te Atatu Peninsula,4994206.6408839775,1533750.0,2
2018H1,0,Day,Fine,Null,Te Atatu Peninsula West,Te Atatu Peninsula,4994206.6408839775,1533750.0,2
2018H1,0,Day,Fine,Null,Te Atatu South-Central,Te Atatu South,4994206.6408839775,1533750.0,3
2018H1,0,Day,Fine,Null,Te Atatu South-Edmonton,Te Atatu South,4994206.6408839775,1533750.0,6
2018H1,0,Day,Fine,Null,Te Atatu South-McLeod South,Te Atatu South,4994206.6408839775,1533750.0,5
2018H1,0,Day,Fine,Null,Te Atatu South-North,Te Atatu South,4994206.6408839775,1533750.0,11
2018H1,0,Day,Fine,Null,Te Papapa,Onehunga,4994206.6408839775,1533750.0,10
2018H1,0,Day,Fine,Null,The Gardens (Auckland),The Gardens (Auckland),4994206.6408839775,1533750.0,12
2018H1,0,Day,Fine,Null,The Strand,Auckland City Centre,4994206.6408839775,1533750.0,10
2018H1,0,Day,Fine,Null,Three Kings North,Three Kings,4994206.6408839775,1533750.0,3
2018H1,0,Day,Fine,Null,Three Kings South,Three Kings,4994206.6408839775,1533750.0,7
2018H1,0,Day,Fine,Null,Tindalls-Matakatia,Tindalls-Matakatia,4994206.6408839775,1533750.0,2
2018H1,0,Day,Fine,Null,Titirangi East,Titirangi,4994206.6408839775,1533750.0,4
2018H1,0,Day,Fine,Null,Titirangi South,Titirangi,4994206.6408839775,1533750.0,6
2018H1,0,Day,Fine,Null,Torbay East,Torbay-Waiake,4994206.6408839775,1533750.0,1
2018H1,0,Day,Fine,Null,Torbay West,Torbay-Waiake,4994206.6408839775,1533750.0,4
2018H1,0,Day,Fine,Null,Totara Heights,Totara Heights,4994206.6408839775,1533750.0,11
2018H1,0,Day,Fine,Null,Totara Vale North,Totara Vale ,4994206.6408839775,1533750.0,4
2018H1,0,Day,Fine,Null,Totara Vale South,Totara Vale ,4994206.6408839775,1533750.0,4
2018H1,0,Day,Fine,Null,Turanga,Franklin North,4994206.6408839775,1533750.0,13
2018H1,0,Day,Fine,Null,Tuscany Heights,Flat Bush,4994206.6408839775,1533750.0,3
2018H1,0,Day,Fine,Null,Unsworth Heights East,Unsworth Heights,4994206.6408839775,1533750.0,19
2018H1,0,Day,Fine,Null,Unsworth Heights West,Unsworth Heights,4994206.6408839775,1533750.0,2
2018H1,0,Day,Fine,Null,Victoria Park,Auckland City Centre,4994206.6408839775,1533750.0,13
2018H1,0,Day,Fine,Null,Vipond,Stanmore Bay,4994206.6408839775,1533750.0,4
2018H1,0,Day,Fine,Null,Wade Heads-Arkles Bay,Wade Heads-Arkles Bay,4994206.6408839775,1533750.0,2
2018H1,0,Day,Fine,Null,Waiake,Torbay-Waiake,4994206.6408839775,1533750.0,5
2018H1,0,Day,Fine,Null,Waiatarua,Waitakere East,4994206.6408839775,1533750.0,6
2018H1,0,Day,Fine,Null,Waihoehoe,Franklin Central,4994206.6408839775,1533750.0,3
2018H1,0,Day,Fine,Null,Waikoukou Valley,Helensville,4994206.6408839775,1533750.0,7
2018H1,0,Day,Fine,Null,Waikowhai Bay,Waikowhai,4994206.6408839775,1533750.0,2
2018H1,0,Day,Fine,Null,Waima-Woodlands Park,Titirangi,4994206.6408839775,1533750.0,1
2018H1,0,Day,Fine,Null,Waimauku,Rodney West,4994206.6408839775,1533750.0,3
2018H1,0,Day,Fine,Null,Wainui-Waiwera,Rodney East,4994206.6408839775,1533750.0,7
2018H1,0,Day,Fine,Null,Waipatukahu,Rodney West,4994206.6408839775,1533750.0,1
2018H1,0,Day,Fine,Null,Wairau Valley,Glenfield ,4994206.6408839775,1533750.0,9
2018H1,0,Day,Fine,Null,Waitakere,Waitakere West,4994206.6408839775,1533750.0,2
2018H1,0,Day,Fine,Null,Waitakere Ranges North,Waitakere West,4994206.6408839775,1533750.0,4
2018H1,0,Day,Fine,Null,Waitakere Ranges South,Waitakere West,4994206.6408839775,1533750.0,1
2018H1,0,Day,Fine,Null,Waitoki,Kaukapakapa-Waitoki,4994206.6408839775,1533750.0,4
2018H1,0,Day,Fine,Null,Waiuku Central,Waiuku,4994206.6408839775,1533750.0,1
2018H1,0,Day,Fine,Null,Waiuku East,Waiuku,4994206.6408839775,1533750.0,1
2018H1,0,Day,Fine,Null,Warkworth East,Warkworth,4994206.6408839775,1533750.0,7
2018H1,0,Day,Fine,Null,Warkworth West,Warkworth,4994206.6408839775,1533750.0,9
2018H1,0,Day,Fine,Null,Waterview,Waterview,4994206.6408839775,1533750.0,10
2018H1,0,Day,Fine,Null,Wattle Downs East,Wattle Downs,4994206.6408839775,1533750.0,4
2018H1,0,Day,Fine,Null,Wattle Downs North,Wattle Downs,4994206.6408839775,1533750.0,1
2018H1,0,Day,Fine,Null,Wesley East,Wesley,4994206.6408839775,1533750.0,4
2018H1,0,Day,Fine,Null,Wesley South,Wesley,4994206.6408839775,1533750.0,7
2018H1,0,Day,Fine,Null,Wesley West,Wesley,4994206.6408839775,1533750.0,1
2018H1,0,Day,Fine,Null,West Harbour West,West Harbour,4994206.6408839775,1533750.0,10
