date,SA22023_V1_00,SA32023_V1_00,weatherA,weatherB,light
2024-06-06,116500,50660,Light rain,None,day
2024-06-06,136400,51200,Light rain,None,night
2024-06-06,126702,50960,Light rain,None,day
2024-06-06,131900,51440,Light rain,None,day
2024-06-06,137100,51300,Light rain,None,day
2024-06-06,126401,50980,Light rain,None,day
2024-06-06,116900,50680,Light rain,None,night
2024-06-06,157301,52000,Light rain,None,day
2024-06-06,136300,51480,Light rain,None,day
2024-06-06,122801,51020,Light rain,None,day
2024-06-06,113900,50540,Light rain,None,day
2024-06-06,126601,51010,Light rain,None,day
2024-06-06,164603,51970,Light rain,None,day
2024-06-06,136700,51360,Light rain,None,day
2024-06-06,136700,51360,Light rain,None,night
2024-06-06,116701,50620,Light rain,None,day
2024-06-06,156800,51980,Light rain,None,night
2024-06-06,162101,52110,Light rain,None,day
2024-06-06,110900,50390,Light rain,None,night
2024-06-06,170502,52460,Light rain,None,night
2024-06-06,132001,51300,Light rain,None,day
2024-06-06,156901,52000,Light rain,None,night
2024-06-06,170001,52450,Light rain,None,night
2024-06-06,162101,52110,Light rain,None,night
2024-06-06,116701,50620,Light rain,None,night
2024-06-06,131802,51180,Light rain,None,day
2024-06-06,129000,51330,Light rain,None,night
2024-06-06,156800,51980,Light rain,None,day
2024-06-06,126601,51010,Light rain,None,night
2024-06-06,156700,51990,Light rain,None,night
2024-06-06,150101,51830,Light rain,None,night
2024-06-06,144400,51700,Light rain,None,night
2024-06-06,142501,51600,Light rain,None,night
2024-06-06,147900,51960,Light rain,None,night
2024-06-06,146501,51710,Light rain,None,night
2024-06-06,120400,50800,Light rain,None,night
2024-06-06,165302,52270,Light rain,None,night
2024-06-06,113800,50520,Light rain,None,night
2024-06-06,146201,51710,Light rain,None,day
2024-06-06,148501,51960,Light rain,None,day
2024-06-06,119700,50760,Light rain,None,night
2024-06-06,121701,50940,Light rain,None,day
2024-06-06,150000,52010,Light rain,None,night
2024-06-06,163902,52200,Light rain,None,day
2024-06-06,128301,50960,Light rain,None,night
2024-06-06,134000,51120,Light rain,None,day
2024-06-06,147900,51960,Light rain,None,day
2024-06-06,159600,52090,Light rain,None,day
2024-06-06,164603,51970,Light rain,None,night
2024-06-06,160901,52100,Light rain,None,night
2024-06-06,156601,52000,Light rain,None,night
2024-06-06,129000,51330,Light rain,None,day
2024-06-06,136900,51430,Light rain,None,night
2024-06-06,116801,50670,Light rain,None,night
2024-06-06,156601,52000,Light rain,None,day
2024-06-06,131801,51180,Light rain,None,day
2024-06-06,116801,50670,Light rain,None,day
2024-06-06,136900,51430,Light rain,None,day
2024-06-06,126500,51050,Light rain,None,night
2024-06-06,112701,50480,Light rain,None,night
2024-06-06,112401,50500,Light rain,None,day
2024-06-06,156700,51990,Light rain,None,day
2024-06-06,162000,52110,Light rain,None,night
2024-06-06,157000,52030,Light rain,None,day
2024-06-06,136502,51350,Light rain,None,night
2024-06-06,162102,52110,Light rain,None,day
2024-06-06,126500,51050,Light rain,None,day
2024-06-06,156500,51990,Light rain,None,day
2024-06-06,137000,51480,Light rain,None,night
2024-06-06,156901,52000,Light rain,None,day
2024-06-06,136601,51510,Light rain,None,day
2024-06-06,157000,52030,Light rain,None,night
2024-06-06,136801,51440,Light rain,None,day
2024-06-06,131802,51180,Light rain,None,night
2024-06-06,132800,51380,Light rain,None,night
2024-06-06,136801,51440,Light rain,None,night
2024-06-06,136601,51510,Light rain,None,night
2024-06-06,131700,51300,Light rain,None,day
2024-06-06,116900,50680,Light rain,None,day
2024-06-06,137000,51480,Light rain,None,day
2024-06-06,159700,52130,Light rain,None,night
2024-06-06,156500,51990,Light rain,None,night
2024-06-06,131801,51180,Light rain,None,night
2024-06-06,160800,52100,Light rain,None,night
2024-06-06,162102,52110,Light rain,None,night
2024-06-06,169901,52450,Light rain,None,night
2024-06-06,126100,50960,Light rain,None,night
2024-06-06,132501,51360,Light rain,None,night
2024-06-06,162400,52150,Light rain,None,night
2024-06-06,158601,52000,Light rain,None,night
2024-06-06,134900,51350,Light rain,None,night
2024-06-06,161201,52170,Light rain,None,day
2024-06-06,134900,51350,Light rain,None,day
2024-06-06,134200,51440,Light rain,None,night
2024-06-06,128700,51300,Light rain,None,day
2024-06-06,170201,52460,Light rain,None,day
2024-06-06,158602,52000,Light rain,None,day
2024-06-06,127500,50960,Light rain,None,night
2024-06-06,136100,51230,Light rain,None,day
2024-06-06,161201,52170,Light rain,None,night
2024-06-06,115501,50510,Light rain,None,night
2024-06-06,115100,50570,Light rain,None,night
2024-06-06,164500,52320,Light rain,None,day
2024-06-06,160902,52100,Light rain,None,night
2024-06-06,158601,52000,Light rain,None,day
2024-06-06,159301,52050,Light rain,None,night
2024-06-06,135000,51300,Light rain,None,day
2024-06-06,115601,50530,Light rain,None,day
2024-06-06,156000,51820,Light rain,None,day
2024-06-06,117002,50890,Light rain,None,night
2024-06-06,128000,50860,Light rain,None,day
2024-06-06,117002,50890,Light rain,None,day
2024-06-06,133900,51350,Light rain,None,day
2024-06-06,156000,51820,Light rain,None,night
2024-06-06,115001,50610,Light rain,None,day
2024-06-06,128700,51300,Light rain,None,night
2024-06-06,170600,52470,Light rain,None,day
2024-06-06,137300,51370,Light rain,None,day
2024-06-06,162300,51970,Light rain,None,night
2024-06-06,126300,51100,Light rain,None,night
2024-06-06,164301,52250,Light rain,None,day
2024-06-06,128901,51310,Light rain,None,day
2024-06-06,126000,50960,Light rain,None,night
2024-06-06,158602,52000,Light rain,None,night
2024-06-06,137300,51370,Light rain,None,night
2024-06-06,131600,51380,Light rain,None,night
2024-06-06,158603,52000,Light rain,None,night
2024-06-06,115501,50510,Light rain,None,day
2024-06-06,135100,51150,Light rain,None,day
2024-06-06,161300,52120,Light rain,None,night
2024-06-06,158502,52040,Light rain,None,day
2024-06-06,114102,50440,Light rain,None,day
2024-06-06,161300,52120,Light rain,None,day
2024-06-06,135100,51150,Light rain,None,night
2024-06-06,170502,52460,Light rain,None,day
2024-06-06,158502,52040,Light rain,None,night
2024-06-06,127400,51050,Light rain,None,night
2024-06-06,170501,52460,Light rain,None,day
2024-06-06,132400,51150,Light rain,None,day
2024-06-06,127400,51050,Light rain,None,day
2024-06-06,164500,52320,Light rain,None,night
2024-06-06,161100,52170,Light rain,None,day
2024-06-06,149800,51790,Light rain,None,night
2024-06-06,110800,50410,Light rain,None,night
2024-06-06,132300,51350,Light rain,None,day
2024-06-06,159301,52050,Light rain,None,day
2024-06-06,158501,52040,Light rain,None,night
2024-06-06,158603,52000,Light rain,None,day
2024-06-06,114102,50440,Light rain,None,night
2024-06-06,134800,51150,Light rain,None,day
2024-06-06,115601,50530,Light rain,None,night
2024-06-06,135000,51300,Light rain,None,night
2024-06-06,132400,51150,Light rain,None,night
2024-06-06,115100,50570,Light rain,None,day
2024-06-06,134800,51150,Light rain,None,night
2024-06-06,135200,51440,Light rain,None,night
2024-06-06,135200,51440,Light rain,None,day
2024-06-06,161400,51970,Light rain,None,night
2024-06-06,112701,50480,Light rain,None,day
2024-06-06,158501,52040,Light rain,None,day
2024-06-06,132300,51350,Light rain,None,night
2024-06-06,127300,51040,Light rain,None,night
2024-06-06,115700,50550,Light rain,None,day
2024-06-06,127300,51040,Light rain,None,day
2024-06-06,155901,51990,Light rain,None,night
2024-06-06,137400,51200,Light rain,None,night
2024-06-06,170600,52470,Light rain,None,night
2024-06-06,110700,50460,Light rain,None,night
2024-06-06,155601,51990,Light rain,None,night
2024-06-06,155601,51990,Light rain,None,day
2024-06-06,137800,51430,Light rain,None,day
2024-06-06,132900,51350,Light rain,None,night
2024-06-06,162500,52180,Light rain,None,day
2024-06-06,169700,52470,Light rain,None,day
2024-06-06,117201,50670,Light rain,None,day
2024-06-06,126000,50960,Light rain,None,day
2024-06-06,131400,51130,Light rain,None,night
2024-06-06,131400,51130,Light rain,None,day
2024-06-06,126100,50960,Light rain,None,day
2024-06-06,117201,50670,Light rain,None,night
2024-06-06,159801,52150,Light rain,None,night
2024-06-06,117003,50940,Light rain,None,day
2024-06-06,169700,52470,Light rain,None,night
2024-06-06,137800,51430,Light rain,None,night
2024-06-06,113500,50530,Light rain,None,day
2024-06-06,137901,51520,Light rain,None,night
2024-06-06,133800,51150,Light rain,None,night
2024-06-06,137500,51950,Light rain,None,night
2024-06-06,117003,50940,Light rain,None,night
2024-06-06,169901,52450,Light rain,None,day
2024-06-06,155602,51990,Light rain,None,day
2024-06-06,159801,52150,Light rain,None,day
2024-06-06,155801,51980,Light rain,None,night
2024-06-06,156400,51860,Light rain,None,night
2024-06-06,114902,50590,Light rain,None,night
2024-06-06,137901,51520,Light rain,None,day
2024-06-06,164401,52320,Light rain,None,day
2024-06-06,164700,52320,Light rain,None,day
2024-06-06,117202,50670,Light rain,None,night
2024-06-06,133800,51150,Light rain,None,day
2024-06-06,113500,50530,Light rain,None,night
2024-06-06,162601,52200,Light rain,None,night
2024-06-06,155500,52030,Light rain,None,night
2024-06-06,131600,51380,Light rain,None,day
2024-06-06,156201,51990,Light rain,None,day
2024-06-06,129101,51330,Light rain,None,night
2024-06-06,114500,50460,Light rain,None,night
2024-06-06,131700,51300,Light rain,None,night
2024-06-06,156400,51860,Light rain,None,day
2024-06-06,126300,51100,Light rain,None,day
2024-06-06,156101,51940,Light rain,None,night
2024-06-06,155801,51980,Light rain,None,day
2024-06-06,156101,51940,Light rain,None,day
2024-06-06,113700,50510,Light rain,None,day
2024-06-06,128501,50980,Light rain,None,night
2024-06-06,126200,51030,Light rain,None,night
2024-06-06,113600,50540,Light rain,None,night
2024-06-06,113600,50540,Light rain,None,day
2024-06-06,162400,52150,Light rain,None,day
2024-06-06,126200,51030,Light rain,None,day
2024-06-06,155901,51990,Light rain,None,day
2024-06-06,137400,51200,Light rain,None,day
2024-06-06,137500,51950,Light rain,None,day
2024-06-06,117100,50860,Light rain,None,day
2024-06-06,137100,51300,Light rain,None,night
2024-06-06,129101,51330,Light rain,None,day
2024-06-06,137202,51560,Light rain,None,day
2024-06-06,162300,51970,Light rain,None,day
2024-06-06,162200,52110,Light rain,None,day
2024-06-06,137202,51560,Light rain,None,night
2024-06-06,160800,52100,Light rain,None,day
2024-06-06,156201,51990,Light rain,None,night
2024-06-06,117001,50890,Light rain,None,day
2024-06-06,156301,51940,Light rain,None,day
2024-06-06,117001,50890,Light rain,None,night
2024-06-06,137201,51560,Light rain,None,day
2024-06-06,159700,52130,Light rain,None,day
2024-06-06,133900,51350,Light rain,None,night
2024-06-06,162200,52110,Light rain,None,night
2024-06-06,137201,51560,Light rain,None,night
2024-06-06,126401,50980,Light rain,None,night
2024-06-06,156301,51940,Light rain,None,night
2024-06-06,113700,50510,Light rain,None,night
2024-06-06,142101,51530,Light rain,None,night
2024-06-06,147700,51710,Light rain,None,day
2024-06-06,142202,51490,Light rain,None,day
2024-06-06,146301,51680,Light rain,None,day
2024-06-06,120301,50920,Light rain,None,night
2024-06-06,123000,50970,Light rain,None,day
2024-06-06,122001,50880,Light rain,None,night
2024-06-06,123000,50970,Light rain,None,night
2024-06-06,150800,52010,Light rain,None,day
2024-06-06,122700,50840,Light rain,None,day
2024-06-06,123300,50840,Light rain,None,night
2024-06-06,145800,51640,Light rain,None,night
2024-06-06,143600,51580,Light rain,None,night
2024-06-06,165800,52280,Light rain,None,night
2024-06-06,142400,51400,Light rain,None,day
2024-06-06,144500,51660,Light rain,None,night
2024-06-06,111901,50430,Light rain,None,day
2024-06-06,121200,50790,Light rain,None,night
2024-06-06,147202,51710,Light rain,None,day
2024-06-06,150200,51960,Light rain,None,day
2024-06-06,120701,50920,Light rain,None,day
2024-06-06,149701,51280,Light rain,None,night
2024-06-06,149100,51710,Light rain,None,night
2024-06-06,165502,52290,Light rain,None,day
2024-06-06,142802,51500,Light rain,None,night
2024-06-06,120701,50920,Light rain,None,night
2024-06-06,123600,50810,Light rain,None,night
2024-06-06,144800,51700,Light rain,None,day
2024-06-06,145600,51570,Light rain,None,night
2024-06-06,120201,50910,Light rain,None,night
2024-06-06,165502,52290,Light rain,None,night
2024-06-06,146700,51720,Light rain,None,day
2024-06-06,142301,51530,Light rain,None,day
2024-06-06,165800,52280,Light rain,None,day
2024-06-06,141600,51400,Light rain,None,night
2024-06-06,148102,51790,Light rain,None,night
2024-06-06,144700,51640,Light rain,None,day
2024-06-06,148102,51790,Light rain,None,day
2024-06-06,147202,51710,Light rain,None,night
2024-06-06,146800,51610,Light rain,None,night
2024-06-06,121100,51290,Light rain,None,night
2024-06-06,149100,51710,Light rain,None,day
2024-06-06,145101,51260,Light rain,None,day
2024-06-06,121701,50940,Light rain,None,night
2024-06-06,142400,51400,Light rain,None,night
2024-06-06,146700,51720,Light rain,None,night
2024-06-06,122300,50940,Light rain,None,day
2024-06-06,150800,52010,Light rain,None,night
2024-06-06,149702,51280,Light rain,None,night
2024-06-06,122801,51020,Light rain,None,night
2024-06-06,150301,51830,Light rain,None,night
2024-06-06,145800,51640,Light rain,None,day
2024-06-06,143200,51630,Light rain,None,day
2024-06-06,120600,50940,Light rain,None,night
2024-06-06,150400,51870,Light rain,None,day
2024-06-06,122802,51020,Light rain,None,day
2024-06-06,165600,52280,Light rain,None,night
2024-06-06,165302,52270,Light rain,None,day
2024-06-06,149600,51830,Light rain,None,night
2024-06-06,150200,51960,Light rain,None,night
2024-06-06,122001,50880,Light rain,None,day
2024-06-06,122501,50940,Light rain,None,day
2024-06-06,166100,52310,Light rain,None,day
2024-06-06,144800,51700,Light rain,None,night
2024-06-06,119600,50930,Light rain,None,night
2024-06-06,123100,50840,Light rain,None,day
2024-06-06,146302,51680,Light rain,None,night
2024-06-06,144201,51700,Light rain,None,day
2024-06-06,119901,50800,Light rain,None,night
2024-06-06,148101,51740,Light rain,None,day
2024-06-06,143400,51550,Light rain,None,night
2024-06-06,145600,51570,Light rain,None,day
2024-06-06,119901,50800,Light rain,None,day
2024-06-06,121401,50990,Light rain,None,day
2024-06-06,144700,51640,Light rain,None,night
2024-06-06,143500,51240,Light rain,None,night
2024-06-06,124000,50840,Light rain,None,night
2024-06-06,142002,51580,Light rain,None,day
2024-06-06,147201,51710,Light rain,None,day
2024-06-06,143400,51550,Light rain,None,day
2024-06-06,123600,50810,Light rain,None,day
2024-06-06,148401,51730,Light rain,None,night
2024-06-06,149001,51790,Light rain,None,day
2024-06-06,122901,50940,Light rain,None,day
2024-06-06,121100,51290,Light rain,None,day
2024-06-06,148000,51650,Light rain,None,night
2024-06-06,141700,51460,Light rain,None,night
2024-06-06,120800,50770,Light rain,None,night
2024-06-06,145900,51750,Light rain,None,day
2024-06-06,142802,51500,Light rain,None,day
2024-06-06,121300,50790,Light rain,None,night
2024-06-06,165301,52270,Light rain,None,day
2024-06-06,145102,51260,Light rain,None,day
2024-06-06,121901,50830,Light rain,None,day
2024-06-06,144201,51700,Light rain,None,night
2024-06-06,123300,50840,Light rain,None,day
2024-06-06,143301,51700,Light rain,None,night
2024-06-06,147400,51710,Light rain,None,day
2024-06-06,120101,50860,Light rain,None,day
2024-06-06,147001,51720,Light rain,None,day
2024-06-06,134500,51150,Light rain,None,night
2024-06-06,120101,50860,Light rain,None,night
2024-06-06,149600,51830,Light rain,None,day
2024-06-06,122600,50810,Light rain,None,night
2024-06-06,149001,51790,Light rain,None,night
2024-06-06,144101,51570,Light rain,None,night
2024-06-06,149702,51280,Light rain,None,day
2024-06-06,145500,51570,Light rain,None,night
2024-06-06,144500,51660,Light rain,None,day
2024-06-06,146600,51710,Light rain,None,day
2024-06-06,148300,51280,Light rain,None,night
2024-06-06,165301,52270,Light rain,None,night
2024-06-06,123100,50840,Light rain,None,night
2024-06-06,142801,51500,Light rain,None,day
2024-06-06,120600,50940,Light rain,None,day
2024-06-06,121500,50830,Light rain,None,day
2024-06-06,145500,51570,Light rain,None,day
2024-06-06,166000,52310,Light rain,None,night
2024-06-06,147001,51720,Light rain,None,night
2024-06-06,150700,51760,Light rain,None,night
2024-06-06,122501,50940,Light rain,None,night
2024-06-06,148300,51280,Light rain,None,day
2024-06-06,146800,51610,Light rain,None,day
2024-06-06,142301,51530,Light rain,None,night
2024-06-06,145700,51690,Light rain,None,night
2024-06-06,141600,51400,Light rain,None,day
2024-06-06,148200,51620,Light rain,None,day
2024-06-06,145700,51690,Light rain,None,day
2024-06-06,148200,51620,Light rain,None,night
2024-06-06,143500,51240,Light rain,None,day
2024-06-06,145101,51260,Light rain,None,night
2024-06-06,121401,50990,Light rain,None,night
2024-06-06,120301,50920,Light rain,None,day
2024-06-06,112101,50410,Light rain,None,night
2024-06-06,124000,50840,Light rain,None,day
2024-06-06,150101,51830,Light rain,None,day
