date,isHoliday,SA22023_V1_00_Filled,SA22023_V1_00_NAME,SA22023_V1_00_NAME_ASCII,SA32023_V1_00,SA32023_V1_00_NAME,SA32023_V1_00_NAME_ASCII,weatherA,weatherB,partOfDay,Traffic Count,Population
2024-06-01,0,141802,Kohimarama Stadium,Kohimarama Stadium,51270,Kohimarama,Kohimarama,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,141802,Kohimarama Stadium,Kohimarama Stadium,51270,Kohimarama,Kohimarama,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,153700,Northpark North,Northpark North,51920,Northpark,Northpark,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,153700,Northpark North,Northpark North,51920,Northpark,Northpark,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,130100,Glen Eden Rosier,Glen Eden Rosier,51340,Glen Eden,Glen Eden,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,130100,Glen Eden Rosier,Glen Eden Rosier,51340,Glen Eden,Glen Eden,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,161800,Conifer Grove West,Conifer Grove West,52160,Conifer Grove,Conifer Grove,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,161800,Conifer Grove West,Conifer Grove West,52160,Conifer Grove,Conifer Grove,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,134600,Waima-Woodlands Park,Waima-Woodlands Park,51360,Titirangi,Titirangi,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,134600,Waima-Woodlands Park,Waima-Woodlands Park,51360,Titirangi,Titirangi,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,134800,Auckland-University,Auckland-University,51150,Auckland City Centre,Auckland City Centre,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,134800,Auckland-University,Auckland-University,51150,Auckland City Centre,Auckland City Centre,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,145600,Te Papapa,Te Papapa,51570,Onehunga,Onehunga,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,145600,Te Papapa,Te Papapa,51570,Onehunga,Onehunga,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,115001,Kumeū-Huapai North,Kumeu-Huapai North,50610,Kumeū,Kumeu,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,115001,Kumeū-Huapai North,Kumeu-Huapai North,50610,Kumeū,Kumeu,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,139400,Remuera West,Remuera West,51400,Remuera,Remuera,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,139400,Remuera West,Remuera West,51400,Remuera,Remuera,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,132600,New Lynn North West,New Lynn North West,51350,New Lynn ,New Lynn ,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,132600,New Lynn North West,New Lynn North West,51350,New Lynn ,New Lynn ,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,151600,Māngere Mascot,Mangere Mascot,51960,Māngere ,Mangere ,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,151600,Māngere Mascot,Mangere Mascot,51960,Māngere ,Mangere ,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,131600,Grey Lynn North,Grey Lynn North,51380,Grey Lynn ,Grey Lynn ,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,131600,Grey Lynn North,Grey Lynn North,51380,Grey Lynn ,Grey Lynn ,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,133900,New Lynn Central,New Lynn Central,51350,New Lynn ,New Lynn ,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,133900,New Lynn Central,New Lynn Central,51350,New Lynn ,New Lynn ,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,148102,Pakuranga North,Pakuranga North,51790,Pakuranga,Pakuranga,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,148102,Pakuranga North,Pakuranga North,51790,Pakuranga,Pakuranga,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,137901,Wesley West,Wesley West,51520,Wesley,Wesley,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,137901,Wesley West,Wesley West,51520,Wesley,Wesley,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,110800,Kaipara Hills,Kaipara Hills,50410,Rodney East,Rodney East,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,110800,Kaipara Hills,Kaipara Hills,50410,Rodney East,Rodney East,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,140500,Remuera North,Remuera North,51400,Remuera,Remuera,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,140500,Remuera North,Remuera North,51400,Remuera,Remuera,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,141300,Mount Roskill South,Mount Roskill South,51530,Mount Roskill,Mount Roskill,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,141300,Mount Roskill South,Mount Roskill South,51530,Mount Roskill,Mount Roskill,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,150700,Pakuranga Heights East,Pakuranga Heights East,51760,Pakuranga Heights ,Pakuranga Heights ,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,150700,Pakuranga Heights East,Pakuranga Heights East,51760,Pakuranga Heights ,Pakuranga Heights ,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,122501,Massey Keegan,Massey Keegan,50940,Massey,Massey,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,122501,Massey Keegan,Massey Keegan,50940,Massey,Massey,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,119901,Unsworth Heights West,Unsworth Heights West,50800,Unsworth Heights,Unsworth Heights,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,119901,Unsworth Heights West,Unsworth Heights West,50800,Unsworth Heights,Unsworth Heights,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,146600,Mount Wellington West,Mount Wellington West,51710,Mount Wellington,Mount Wellington,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,146600,Mount Wellington West,Mount Wellington West,51710,Mount Wellington,Mount Wellington,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,122700,Glenfield North,Glenfield North,50840,Glenfield ,Glenfield ,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,122700,Glenfield North,Glenfield North,50840,Glenfield ,Glenfield ,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,145400,Panmure Glen Innes Industrial,Panmure Glen Innes Industrial,51660,Saint Johns,Saint Johns,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,145400,Panmure Glen Innes Industrial,Panmure Glen Innes Industrial,51660,Saint Johns,Saint Johns,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,164500,Hamilton Estate,Hamilton Estate,52320,Waiuku,Waiuku,Light rain,Null,day,3941651.26446281,1678000.0
2024-06-01,0,164500,Hamilton Estate,Hamilton Estate,52320,Waiuku,Waiuku,Light rain,Null,night,3941651.26446281,1678000.0
2024-06-01,0,159600,Hillpark North,Hillpark North,52090,Hillpark,Hillpark,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,159600,Hillpark North,Hillpark North,52090,Hillpark,Hillpark,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,125300,Te Atatū Peninsula East,Te Atatu Peninsula East,50950,Te Atatū Peninsula ,Te Atatu Peninsula,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,125300,Te Atatū Peninsula East,Te Atatu Peninsula East,50950,Te Atatū Peninsula ,Te Atatu Peninsula,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,147900,Auckland Airport,Auckland Airport,51960,Māngere ,Mangere ,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,147900,Auckland Airport,Auckland Airport,51960,Māngere ,Mangere ,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,155100,Ōtara East,Otara East,51980,Ōtara,Otara,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,155100,Ōtara East,Otara East,51980,Ōtara,Otara,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,130000,Oratia,Oratia,51290,Waitākere East,Waitakere East,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,130000,Oratia,Oratia,51290,Waitākere East,Waitakere East,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,151301,Highland Park (Auckland),Highland Park (Auckland),51770,Highland Park (Auckland),Highland Park (Auckland),Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,151301,Highland Park (Auckland),Highland Park (Auckland),51770,Highland Park (Auckland),Highland Park (Auckland),Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,156601,Savonna,Savonna,52000,Flat Bush,Flat Bush,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,156601,Savonna,Savonna,52000,Flat Bush,Flat Bush,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,136900,Eden Valley,Eden Valley,51430,Mount Eden  ,Mount Eden  ,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,136900,Eden Valley,Eden Valley,51430,Mount Eden  ,Mount Eden  ,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,115501,Coatesville,Coatesville,50510,Coatesville-Riverhead,Coatesville-Riverhead,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,115501,Coatesville,Coatesville,50510,Coatesville-Riverhead,Coatesville-Riverhead,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,163700,Rosehill,Rosehill,52240,Rosehill,Rosehill,Light rain,Null,day,3941651.26446281,1678000.0
2024-06-01,0,163700,Rosehill,Rosehill,52240,Rosehill,Rosehill,Light rain,Null,night,3941651.26446281,1678000.0
2024-06-01,0,125201,Birkenhead West,Birkenhead West,51050,Birkenhead ,Birkenhead ,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,125201,Birkenhead West,Birkenhead West,51050,Birkenhead ,Birkenhead ,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,111100,Warkworth West,Warkworth West,50420,Warkworth,Warkworth,Mist or Fog,Null,day,3941651.26446281,1678000.0
2024-06-01,0,111100,Warkworth West,Warkworth West,50420,Warkworth,Warkworth,Mist or Fog,Null,night,3941651.26446281,1678000.0
2024-06-01,0,131500,Glen Eden Central,Glen Eden Central,51340,Glen Eden,Glen Eden,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,131500,Glen Eden Central,Glen Eden Central,51340,Glen Eden,Glen Eden,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,149800,Pakuranga Central,Pakuranga Central,51790,Pakuranga,Pakuranga,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,149800,Pakuranga Central,Pakuranga Central,51790,Pakuranga,Pakuranga,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,163600,Papakura Massey Park,Papakura Massey Park,52200,Papakura,Papakura,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,163600,Papakura Massey Park,Papakura Massey Park,52200,Papakura,Papakura,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,137800,Mount Eden North,Mount Eden North,51430,Mount Eden  ,Mount Eden  ,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,137800,Mount Eden North,Mount Eden North,51430,Mount Eden  ,Mount Eden  ,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,138302,New Windsor East,New Windsor East,51510,New Windsor ,New Windsor ,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,138302,New Windsor East,New Windsor East,51510,New Windsor ,New Windsor ,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,129800,Westmere North,Westmere North,51210,Westmere ,Westmere ,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,129800,Westmere North,Westmere North,51210,Westmere ,Westmere ,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,114701,Kumeū Rural West,Kumeu Rural West,50610,Kumeū,Kumeu,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,114701,Kumeū Rural West,Kumeu Rural West,50610,Kumeū,Kumeu,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,117100,Waitākere Ranges North,Waitakere Ranges North,50860,Waitākere West,Waitakere West,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,117100,Waitākere Ranges North,Waitakere Ranges North,50860,Waitākere West,Waitakere West,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,122300,Royal Heights South,Royal Heights South,50940,Massey,Massey,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,122300,Royal Heights South,Royal Heights South,50940,Massey,Massey,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,165600,Cape Hill,Cape Hill,52280,Pukekohe North East,Pukekohe North East,Light rain,Null,night,3941651.26446281,1678000.0
2024-06-01,0,165600,Cape Hill,Cape Hill,52280,Pukekohe North East,Pukekohe North East,Light rain,Null,day,3941651.26446281,1678000.0
2024-06-01,0,143301,Ellerslie Central,Ellerslie Central,51700,Ellerslie,Ellerslie,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,143301,Ellerslie Central,Ellerslie Central,51700,Ellerslie,Ellerslie,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,114500,Muriwai,Muriwai,50460,Rodney West,Rodney West,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,114500,Muriwai,Muriwai,50460,Rodney West,Rodney West,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,150900,Ōtāhuhu East,Otahuhu East,51830,Ōtāhuhu,Otahuhu,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,150900,Ōtāhuhu East,Otahuhu East,51830,Ōtāhuhu,Otahuhu,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,129000,Sunnyvale West-Parrs Park,Sunnyvale West-Parrs Park,51330,Sunnyvale,Sunnyvale,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,129000,Sunnyvale West-Parrs Park,Sunnyvale West-Parrs Park,51330,Sunnyvale,Sunnyvale,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,164601,Runciman,Runciman,51970,Franklin Central,Franklin Central,Light rain,Null,day,3941651.26446281,1678000.0
2024-06-01,0,164601,Runciman,Runciman,51970,Franklin Central,Franklin Central,Light rain,Null,night,3941651.26446281,1678000.0
2024-06-01,0,159202,Homai Central,Homai Central,52100,Manurewa,Manurewa,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,159202,Homai Central,Homai Central,52100,Manurewa,Manurewa,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,139601,Mount Roskill West,Mount Roskill West,51590,Lynfield ,Lynfield ,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,139601,Mount Roskill West,Mount Roskill West,51590,Lynfield ,Lynfield ,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,118300,Browns Bay Central,Browns Bay Central,50710,Browns Bay,Browns Bay,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,118300,Browns Bay Central,Browns Bay Central,50710,Browns Bay,Browns Bay,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,143100,Remuera Abbotts Park,Remuera Abbotts Park,51400,Remuera,Remuera,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,143100,Remuera Abbotts Park,Remuera Abbotts Park,51400,Remuera,Remuera,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,144201,Ellerslie West,Ellerslie West,51700,Ellerslie,Ellerslie,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,144201,Ellerslie West,Ellerslie West,51700,Ellerslie,Ellerslie,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,131100,Waterview,Waterview,51470,Waterview,Waterview,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,131100,Waterview,Waterview,51470,Waterview,Waterview,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,123900,Beach Haven South,Beach Haven South,50900,Beach Haven ,Beach Haven ,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,123900,Beach Haven South,Beach Haven South,50900,Beach Haven ,Beach Haven ,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,134400,Kingsland,Kingsland,51410,Kingsland,Kingsland,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,134400,Kingsland,Kingsland,51410,Kingsland,Kingsland,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,115100,Stanmore Bay East,Stanmore Bay East,50570,Stanmore Bay,Stanmore Bay,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,115100,Stanmore Bay East,Stanmore Bay East,50570,Stanmore Bay,Stanmore Bay,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,160902,Manurewa South,Manurewa South,52100,Manurewa,Manurewa,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,160902,Manurewa South,Manurewa South,52100,Manurewa,Manurewa,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,157600,Wiri West,Wiri West,52060,Wiri,Wiri,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,157600,Wiri West,Wiri West,52060,Wiri,Wiri,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,166200,Buckland,Buckland,52300,Pukekohe South,Pukekohe South,Light rain,Null,night,3941651.26446281,1678000.0
2024-06-01,0,166200,Buckland,Buckland,52300,Pukekohe South,Pukekohe South,Light rain,Null,day,3941651.26446281,1678000.0
2024-06-01,0,165301,Pukekohe North,Pukekohe North,52270,Pukekohe North West,Pukekohe North West,Light rain,Null,night,3941651.26446281,1678000.0
2024-06-01,0,165301,Pukekohe North,Pukekohe North,52270,Pukekohe North West,Pukekohe North West,Light rain,Null,day,3941651.26446281,1678000.0
2024-06-01,0,130700,Narrow Neck,Narrow Neck,51080,Narrow Neck,Narrow Neck,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,130700,Narrow Neck,Narrow Neck,51080,Narrow Neck,Narrow Neck,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,132200,Mount Albert North,Mount Albert North,51440,Mount Albert,Mount Albert,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,132200,Mount Albert North,Mount Albert North,51440,Mount Albert,Mount Albert,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,121901,Totara Vale South,Totara Vale South,50830,Totara Vale ,Totara Vale ,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,121901,Totara Vale South,Totara Vale South,50830,Totara Vale ,Totara Vale ,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,156201,Papatoetoe South,Papatoetoe South,51990,Papatoetoe,Papatoetoe,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,156201,Papatoetoe South,Papatoetoe South,51990,Papatoetoe,Papatoetoe,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,130901,Glen Eden Woodglen,Glen Eden Woodglen,51340,Glen Eden,Glen Eden,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,130901,Glen Eden Woodglen,Glen Eden Woodglen,51340,Glen Eden,Glen Eden,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,135500,Ōwairaka West,Owairaka West,51440,Mount Albert,Mount Albert,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,135500,Ōwairaka West,Owairaka West,51440,Mount Albert,Mount Albert,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,143400,Royal Oak East (Auckland),Royal Oak East (Auckland),51550,Royal Oak (Auckland),Royal Oak (Auckland),Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,143400,Royal Oak East (Auckland),Royal Oak East (Auckland),51550,Royal Oak (Auckland),Royal Oak (Auckland),Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,150101,Ōtāhuhu Central,Otahuhu Central,51830,Ōtāhuhu,Otahuhu,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,150101,Ōtāhuhu Central,Otahuhu Central,51830,Ōtāhuhu,Otahuhu,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,141500,Epsom East,Epsom East,51460,Epsom ,Epsom ,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,141500,Epsom East,Epsom East,51460,Epsom ,Epsom ,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,153500,Ōtara West,Otara West,51980,Ōtara,Otara,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,153500,Ōtara West,Otara West,51980,Ōtara,Otara,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,156000,Botany Junction,Botany Junction,51820,East Tamaki,East Tamaki,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,156000,Botany Junction,Botany Junction,51820,East Tamaki,East Tamaki,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,154300,Shelly Park,Shelly Park,51900,Shelly Park,Shelly Park,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,154300,Shelly Park,Shelly Park,51900,Shelly Park,Shelly Park,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,160401,Alfriston,Alfriston,52080,Alfriston,Alfriston,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,160401,Alfriston,Alfriston,52080,Alfriston,Alfriston,Fine,Null,day,3941651.26446281,1678000.0
2024-06-01,0,145000,Onehunga Central,Onehunga Central,51570,Onehunga,Onehunga,Fine,Null,night,3941651.26446281,1678000.0
2024-06-01,0,145000,Onehunga Central,Onehunga Central,51570,Onehunga,Onehunga,Fine,Null,day,3941651.26446281,1678000.0
